Term,Count,Data
agreed,30.023021891371762,5
both,12.70918959107004,5
canada,8.088788238716907,5
mexico,60.046043782743524,5
extend,10.088788238716907,5
border,37.07334221593733,5
non-essential,23.935334248054943,5
travel,16.482366704958714,5
until,6.711117591902548,5
at,0.1737492644275901,5
least,12.0,5
mid-may,59.61078719715332,5
also,0.6890245032305448,5
sharply,59.61078719715332,5
restricted,39.77306072260413,5
hard-hit,10.918863237274595,5
european,27.713506606683215,5
countries,6.658559206828524,5
china,12.0,5
though,22.23546376319828,5
temporary,89.20674140913516,5
students,59.61078719715332,5
business,24.787718129560794,5
travellers,10.918863237274595,5
are,0.6875176187496751,5
exempted,14.088788238716907,5
continue,9.560804699618089,5
expel,109.60410081040516,5
migrants,49.07137137810371,5
encounters,99.24697701770393,5
along,25.70391226315377,5
another,6.188105012022503,5
recent,8.870793834324342,5
emergency,10.988244469972477,5
powers,59.61078719715332,5
used,9.560804699618089,5
thousands,6.188105012022503,5
undocumented,10.918863237274595,5
southern,23.460676433991065,5
public,4.2598812989565635,5
health,1.5658714695451892,5
measure,41.570259910024824,5
lets,99.24697701770393,5
officials,2.6879088024347224,5
override,99.24697701770393,5
laws,10.918863237274595,5
expediting,99.24697701770393,5
removal,99.24697701770393,5
processes,73.06940054027011,5
year,6.188105012022503,5
just,4.590797926976189,5
were,1.6886192976294956,5
granted,73.06940054027011,5
lawful,99.24697701770393,5
permanent,50.89182406283629,5
resident,59.61078719715332,5
status,16.378294855911893,5
department,38.55586839473065,5
homeland,99.24697701770393,5
security,16.525145419707197,5
top,11.525164702740273,5
origin,99.24697701770393,5
india,4.820767256374493,5
dominican,59.61078719715332,5
republic,7.7489382358322825,5
philippines,59.61078719715332,5
cuba,73.06940054027011,5
half,10.988244469972477,5
those,3.7434786503211375,5
"""adjusted",99.24697701770393,5
within,20.04609339040372,5
"us""",10.918863237274595,5
meaning,59.61078719715332,5
they,0.861280629038181,5
there,1.7779251086853034,5
only,3.5785879994150855,5
459,99.24697701770393,5
arrived,19.68785672308652,5
abroad,30.023021891371762,5
latter,99.24697701770393,5
group,4.801075859167458,5
ones,20.95684552972425,5
presumably,99.24697701770393,5
ban,69.28376651670803,5
comes,19.68785672308652,5
refugees,50.89182406283629,5
30,12.70918959107004,5
admitted,30.023021891371762,5
2019,25.70391226315377,5
most,2.8712416017340994,5
them,1.903077163012649,5
congo,10.918863237274595,5
myanmar,44.60337070456758,5
ukraine,30.023021891371762,5
eritrea,73.06940054027011,5
afghanistan,50.89182406283629,5
syria,12.088788238716907,5
efforts,13.364062260269145,5
governing,14.088788238716907,5
social,9.03106716275758,5
media,10.008688740520855,5
should,13.468030278789596,5
always,23.935334248054943,5
sizable,99.24697701770393,5
grain,14.088788238716907,5
salt,12.088788238716907,5
his,13.0,5
track,27.713506606683215,5
record,25.70391226315377,5
following,20.04609339040372,5
through,3.830222204826974,5
directives,14.088788238716907,5
decidedly,99.24697701770393,5
mixed,73.06940054027011,5
announced,3.830222204826974,5
few,4.088788238716907,5
hours,14.341207049427133,5
before,4.439039471219017,5
midnight,59.61078719715332,5
shed,59.61078719715332,5
considerable,59.61078719715332,5
breadth,99.24697701770393,5
legality,99.24697701770393,5
actions,44.60337070456758,5
still,3.325654631579308,5
secret,59.61078719715332,5
key,20.95684552972425,5
advisers,99.24697701770393,5
long,23.460676433991065,5
viewed,59.61078719715332,5
benefit,59.61078719715332,5
nation,8.088788238716907,5
drain,12.088788238716907,5
text,39.77306072260413,5
tweet,73.06940054027011,5
necessary,6.27500704749987,5
nation's,44.60337070456758,5
its,1.600786508694708,5
"citizens""",59.61078719715332,5
emphasises,14.088788238716907,5
this,0.790254423023412,5
little,5.169925001442312,5
doubt,73.06940054027011,5
proposal,50.89182406283629,5
whatever,9.444932048942182,5
form,27.713506606683215,5
takes,32.71424758540248,5
vigorously,99.24697701770393,5
opposed,50.89182406283629,5
pro-immigration,99.24697701770393,5
groups,20.95684552972425,5
some,0.6332322366110608,5
interests,12.088788238716907,5
president's,30.023021891371762,5
ideological,99.24697701770393,5
adversaries,99.24697701770393,5
probably,27.713506606683215,5
fine,35.90500231892766,5
man,15.640450955994046,5
loves,14.088788238716907,5
drawing,10.918863237274595,5
political,7.169925001442312,5
battle,27.713506606683215,5
lines,7.4449320489421815,5
goading,99.24697701770393,5
opponents,99.24697701770393,5
whenever,99.24697701770393,5
possible,5.041664326602881,5
years,4.474078394601698,5
ago,5.041664326602881,5
campaigned,99.24697701770393,5
aggressive,30.023021891371762,5
anti-immigration,14.088788238716907,5
platform,50.89182406283629,5
total,10.988244469972477,5
if,2.180395617943156,5
muslims,39.77306072260413,5
entering,59.61078719715332,5
now,2.2769757014886154,5
uphill,14.088788238716907,5
re-election,9.444932048942182,5
fight,17.486885166908174,5
looming,99.24697701770393,5
found,4.474078394601698,5
similarly,73.06940054027011,5
combative,99.24697701770393,5
champion,14.088788238716907,5
criticising,99.24697701770393,5
california,10.088788238716907,5
democratic,81.7856189635062,5
senator,73.06940054027011,5
kamala,14.088788238716907,5
harris,99.24697701770393,5
outbreak,2.699331097276546,5
push,44.60337070456758,5
anti-immigrant,148.87046552655588,5
stance,14.088788238716907,5
failed,9.444932048942182,5
take,4.372826248461763,5
crisis,6.188105012022503,5
seriously,50.89182406283629,5
day,2.180395617943156,5
1,4.469415803042448,5
abandonment,99.24697701770393,5
role,20.95684552972425,5
cost,20.95684552972425,5
lives,18.14641166025863,5
he's,59.61078719715332,5
shamelessly,99.24697701770393,5
politicizing,99.24697701770393,5
double,8.918863237274595,5
agenda,10.918863237274595,5
enough,16.525145419707197,5
fed,73.06940054027011,5
up,1.3303265603287384,5
https://t,21.13318235807536,5
co/pt5edxbit5end,14.088788238716907,5
@senkamalaharrisformer,14.088788238716907,5
presidential,44.60337070456758,5
candidate,14.088788238716907,5
amy,99.24697701770393,5
klobuchar,14.088788238716907,5
condemned,44.60337070456758,5
decision,30.023021891371762,5
battles,10.918863237274595,5
workers,5.236685281526361,5
put,7.335301069174803,5
their,0.4474110864494121,5
line,32.71424758540248,5
attacks,27.713506606683215,5
&amp;,9.444932048942182,5
blames,99.24697701770393,5
others,5.690872640123526,5
own,5.041664326602881,5
failures,12.088788238716907,5
i’d,99.24697701770393,5
like,5.024212257384521,5
see,9.560804699618089,5
tonight?,99.24697701770393,5
testing,6.188105012022503,5
instead,16.525145419707197,5
twists,99.24697701770393,5
“the,76.33773609425444,5
buck,148.87046552655588,5
stops,89.41618079572999,5
here”,99.24697701770393,5
this:,99.24697701770393,5
anywhere,73.06940054027011,5
here,10.988244469972477,5
”end,99.24697701770393,5
@amyklobucharjust,99.24697701770393,5
after,1.2756120546668555,5
former,7.7489382358322825,5
vice-president,9.444932048942182,5
joe,73.06940054027011,5
biden,73.06940054027011,5
wrote,27.713506606683215,5
"""do",39.77306072260413,5
"job""",99.24697701770393,5
seeking,50.89182406283629,5
ways,32.71424758540248,5
redirect,99.24697701770393,5
blame,59.61078719715332,5
apparent,73.06940054027011,5
reference,73.06940054027011,5
pause,44.60337070456758,5
presumptive,99.24697701770393,5
nominee,99.24697701770393,5
echoed,59.61078719715332,5
senate,12.088788238716907,5
minority,59.61078719715332,5
leader,27.713506606683215,5
chuck,99.24697701770393,5
schumer,99.24697701770393,5
dismissed,44.60337070456758,5
"""another",14.088788238716907,5
"diversion""",99.24697701770393,5
welcomed,10.088788238716907,5
republican,89.41618079572999,5
side,44.60337070456758,5
congressman,99.24697701770393,5
paul,44.60337070456758,5
gosar,99.24697701770393,5
represents,99.24697701770393,5
arizona,59.61078719715332,5
applauded,10.918863237274595,5
move:,99.24697701770393,5
thank,44.60337070456758,5
you,4.088788238716907,5
@realdonaldtrump,14.088788238716907,5
halt,7.7489382358322825,5
every,6.734015139394798,5
wants,35.90500231892766,5
job,5.913862556216229,5
co/ogwtk0pkevend,99.24697701770393,5
@repgosarearlier,99.24697701770393,5
governors,81.7856189635062,5
asked,14.067021609082115,5
urge,50.89182406283629,5
heed,99.24697701770393,5
stay-at-home,10.088788238716907,5
orders,19.68785672308652,5
amid,23.935334248054943,5
anti-lockdown,14.088788238716907,5
protests,8.088788238716907,5
stoked,99.24697701770393,5
accused,6.918863237274595,5
inciting,99.24697701770393,5
insurrection,99.24697701770393,5
championing,99.24697701770393,5
demonstrators,12.088788238716907,5
while,4.048996645914819,5
telling,35.90500231892766,5
charge,32.71424758540248,5
expressed,44.60337070456758,5
support,20.95684552972425,5
protesters,44.60337070456758,5
days,2.474078394601699,5
even,3.1905118206398497,5
state,2.2774654140056243,5
guidance,10.088788238716907,5
safely,39.77306072260413,5
phases,99.24697701770393,5
number,2.2750070474998703,5
process,30.023021891371762,5
easing,26.230327750362257,5
virus-related,12.088788238716907,5
south,3.6698815074590074,5
carolina,59.61078719715332,5
allowed,5.276975701488615,5
retailers,39.77306072260413,5
stores,8.088788238716907,5
re-open,89.41618079572999,5
businesses,7.378294855911892,5
tennessee,10.918863237274595,5
may,3.612426865103032,5
georgia's,99.24697701770393,5
governor,39.77306072260413,5
residents,6.088788238716907,5
visit,20.95684552972425,5
gyms,99.24697701770393,5
hairdressers,99.24697701770393,5
tattooists,99.24697701770393,5
friday,5.169925001442312,5
followed,27.713506606683215,5
restaurants,23.935334248054943,5
cinemas,99.24697701770393,5
operated,99.24697701770393,5
distancing,14.670602138349606,5
guidelines,20.95684552972425,5
three,5.93377841091449,5
measures,11.002951603762204,5
remain,4.801075859167458,5
place,12.70918959107004,5
previously,27.713506606683215,5
warned,14.823642508798851,5
about,1.3942521244767832,5
too,3.913862556216228,5
early,4.0,5
avoid,32.71424758540248,5
seeing,13.364062260269145,5
resurgence,59.61078719715332,5
faces,25.70391226315377,5
week,2.474078394601699,5
tweeted,35.90500231892766,5
capital,4.27500704749987,5
letters,73.06940054027011,5
liberated,99.24697701770393,5
sunday's,59.61078719715332,5
briefing,20.95684552972425,5
protesting,12.088788238716907,5
against,2.743937554773916,5
governors',99.24697701770393,5
"""great",12.088788238716907,5
"people""",12.088788238716907,5
"""their",73.06940054027011,5
life,18.536671107968665,5
away,4.801075859167458,5
"""",1.2016137887511866,5
"""these",39.77306072260413,5
love,8.918863237274595,5
want,10.988244469972477,5
get,6.188105012022503,5
dozens,11.967667124027471,6
of,0.0,6
protesters,44.60337070456758,6
in,0.0,6
a,0.0,6
ukrainian,36.534700270135055,6
town,11.623407353748423,6
have,0.00591251350083783,6
attacked,29.80539359857666,6
buses,39.77306072260413,6
carrying,11.18203103742096,6
evacuees,248.1174425442598,6
from,0.06303200942700667,6
coronavirus-hit,7.044394119358453,6
china,16.0,6
the,0.0,6
were,1.2664644732221215,6
brought,15.640450955994046,6
to,0.0,6
health,3.6537000956054415,6
spa,148.87046552655588,6
novi,198.49395403540785,6
sanzhary,28.177576477433814,6
central,27.713506606683215,6
poltava,99.24697701770393,6
region,5.913862556216229,6
where,5.870968787604866,6
they,0.861280629038181,6
will,1.423615533082517,6
be,0.7456524969235255,6
held,14.823642508798851,6
quarantine,15.725521650538873,6
for,0.11141886517257499,6
14,49.07137137810371,6
days,3.711117591902548,6
president,10.048424514769042,6
volodymyr,73.06940054027011,6
zelensky,148.87046552655588,6
urged,35.903001372082414,6
show,10.889864097884363,6
empathy,14.088788238716907,6
ukraine's,21.83772647454919,6
security,16.525145419707197,6
service,18.536671107968665,6
(sbu),14.088788238716907,6
said,2.2153156535667793,6
fake,14.088788238716907,6
email,35.90500231892766,6
claiming,59.61078719715332,6
ministry,28.13404321816423,6
falsely,99.24697701770393,6
some,0.4221548244073739,6
had,0.5534430854029931,6
contracted,44.60337070456758,6
virus,0.8504080364445704,6
sbu,99.24697701770393,6
officials,2.6879088024347224,6
are,1.1000281899994802,6
now,1.5179838009924103,6
investigating,50.89182406283629,6
apparent,73.06940054027011,6
hoax,99.24697701770393,6
statement,27.805006661952998,6
ukraine,45.03453283705764,6
has,0.016271289486546603,6
no,2.134228391717074,6
confirmed,4.087994253755606,6
cases,2.660653120657477,6
new,2.815152202694561,6
coronavirus,0.05232681729009779,6
which,0.23660926023358697,6
originated,50.89182406283629,6
last,1.914161067822733,6
year,6.188105012022503,6
china's,9.444932048942182,6
hubei,73.06940054027011,6
province,30.023021891371762,6
solidarity,10.918863237274595,6
with,0.024406934229819908,6
minister,7.002689647918644,6
zoryana,148.87046552655588,6
skaletska,148.87046552655588,6
on,0.024718024443960245,6
friday,7.754887502163468,6
joined,35.90500231892766,6
them,1.903077163012649,6
and,0.0,6
she,7.855027922289542,6
would,2.537436217350199,6
run,27.713506606683215,6
her,9.137842628086778,6
